player_id,year,prize_usd,rank,annual_cost,balance,positive_balance
sr79,2015,934,1587,82821,-81887,False
mf54,2015,932,1589,82821,-81889,False
rd21,2015,932,1589,82821,-81889,False
bf89,2015,924,1591,82821,-81897,False
sy66,2015,924,1591,82821,-81897,False
rb17,2015,918,1593,82821,-81903,False
bm15,2015,916,1596,82821,-81905,False
bu31,2015,916,1596,82821,-81905,False
g493,2015,916,1596,82821,-81905,False
n605,2015,916,1596,82821,-81905,False
rh85,2015,916,1596,82821,-81905,False
so31,2015,916,1596,82821,-81905,False
pb98,2015,912,1600,82821,-81909,False
l523,2015,910,1602,82821,-81911,False
o423,2015,910,1602,82821,-81911,False
sk77,2015,910,1602,82821,-81911,False
ac01,2015,907,1604,82821,-81914,False
bk09,2015,906,1606,82821,-81915,False
bk41,2015,906,1606,82821,-81915,False
da42,2015,906,1606,82821,-81915,False
h0a4,2015,902,1608,82821,-81919,False
bc14,2015,897,1609,82821,-81924,False
f905,2015,894,1610,82821,-81927,False
rd00,2015,894,1610,82821,-81927,False
dc63,2015,893,1612,82821,-81928,False
n925,2015,890,1613,82821,-81931,False
mm55,2015,889,1614,82821,-81932,False
l09f,2015,887,1615,82821,-81934,False
d09n,2015,886,1616,82821,-81935,False
ge74,2015,882,1617,82821,-81939,False
o453,2015,880,1618,82821,-81941,False
sl71,2015,880,1618,82821,-81941,False
sl66,2015,870,1621,82821,-81951,False
sy74,2015,870,1621,82821,-81951,False
va31,2015,870,1621,82821,-81951,False
aa19,2015,868,1623,82821,-81953,False
d836,2015,864,1628,82821,-81957,False
kg23,2015,864,1628,82821,-81957,False
mu03,2015,864,1628,82821,-81957,False
sr50,2015,864,1628,82821,-81957,False
ss34,2015,864,1628,82821,-81957,False
su09,2015,864,1628,82821,-81957,False
su61,2015,864,1628,82821,-81957,False
w556,2015,864,1628,82821,-81957,False
w680,2015,864,1628,82821,-81957,False
tf58,2015,861,1633,82821,-81960,False
bt88,2015,856,1634,82821,-81965,False
ld48,2015,856,1634,82821,-81965,False
ki95,2015,854,1636,82821,-81967,False
ea18,2015,852,1637,82821,-81969,False
k09f,2015,852,1637,82821,-81969,False
bl07,2015,848,1639,82821,-81973,False
o133,2015,848,1639,82821,-81973,False
cg82,2015,846,1643,82821,-81975,False
dc93,2015,846,1643,82821,-81975,False
mi63,2015,846,1643,82821,-81975,False
r748,2015,846,1643,82821,-81975,False
wb19,2015,846,1643,82821,-81975,False
mv51,2015,845,1646,82821,-81976,False
pj07,2015,838,1648,82821,-81983,False
rc50,2015,838,1648,82821,-81983,False
wb15,2015,838,1648,82821,-81983,False
ch97,2015,837,1650,82821,-81984,False
co06,2015,837,1650,82821,-81984,False
mg93,2015,832,1652,82821,-81989,False
q941,2015,832,1652,82821,-81989,False
cm82,2015,830,1656,82821,-81991,False
ld14,2015,830,1656,82821,-81991,False
mv70,2015,830,1656,82821,-81991,False
pm28,2015,830,1656,82821,-81991,False
ra68,2015,830,1656,82821,-81991,False
cn39,2015,828,1661,82821,-81993,False
e833,2015,828,1661,82821,-81993,False
kg96,2015,828,1661,82821,-81993,False
pf18,2015,828,1661,82821,-81993,False
so36,2015,828,1661,82821,-81993,False
bv03,2015,822,1664,82821,-81999,False
pi06,2015,821,1665,82821,-82000,False
d629,2015,817,1666,82821,-82004,False
mv98,2015,812,1667,82821,-82009,False
y114,2015,808,1668,82821,-82013,False
cj67,2015,802,1671,82821,-82019,False
kd03,2015,802,1671,82821,-82019,False
ke45,2015,802,1671,82821,-82019,False
mj45,2015,802,1671,82821,-82019,False
sl05,2015,802,1671,82821,-82019,False
ch84,2015,796,1676,82821,-82025,False
da96,2015,796,1676,82821,-82025,False
hb86,2015,796,1676,82821,-82025,False
mp83,2015,796,1676,82821,-82025,False
pf69,2015,796,1676,82821,-82025,False
su54,2015,796,1676,82821,-82025,False
c990,2015,794,1680,82821,-82027,False
j420,2015,794,1680,82821,-82027,False
fc25,2015,792,1683,82821,-82029,False
mp10,2015,792,1683,82821,-82029,False
n707,2015,792,1683,82821,-82029,False
mk50,2015,786,1685,82821,-82035,False
z243,2015,784,1686,82821,-82037,False
l887,2015,782,1687,82821,-82039,False
v855,2015,780,1688,82821,-82041,False
z346,2015,780,1688,82821,-82041,False
bk46,2015,778,1691,82821,-82043,False
cj66,2015,778,1691,82821,-82043,False
gk10,2015,778,1691,82821,-82043,False
lh74,2015,776,1693,82821,-82045,False
n688,2015,776,1693,82821,-82045,False
ph71,2015,774,1695,82821,-82047,False
d763,2015,771,1696,82821,-82050,False
sz02,2015,770,1697,82821,-82051,False
bh31,2015,766,1698,82821,-82055,False
cg19,2015,766,1698,82821,-82055,False
a764,2015,760,1707,82821,-82061,False
aa47,2015,760,1707,82821,-82061,False
bk12,2015,760,1707,82821,-82061,False
cn76,2015,760,1707,82821,-82061,False
d976,2015,760,1707,82821,-82061,False
hb88,2015,760,1707,82821,-82061,False
j532,2015,760,1707,82821,-82061,False
ki59,2015,760,1707,82821,-82061,False
mp84,2015,760,1707,82821,-82061,False
pg09,2015,760,1707,82821,-82061,False
pg99,2015,760,1707,82821,-82061,False
pm16,2015,760,1707,82821,-82061,False
s09v,2015,760,1707,82821,-82061,False
sx88,2015,760,1707,82821,-82061,False
v698,2015,760,1707,82821,-82061,False
ag25,2015,750,1718,82821,-82071,False
ba79,2015,750,1718,82821,-82071,False
g551,2015,750,1718,82821,-82071,False
gd01,2015,750,1718,82821,-82071,False
k835,2015,750,1718,82821,-82071,False
pj74,2015,750,1718,82821,-82071,False
u173,2015,750,1718,82821,-82071,False
bl27,2015,744,1724,82821,-82077,False
bo10,2015,744,1724,82821,-82077,False
dh20,2015,744,1724,82821,-82077,False
e716,2015,744,1724,82821,-82077,False
ge82,2015,744,1724,82821,-82077,False
mm73,2015,744,1724,82821,-82077,False
bl41,2015,742,1728,82821,-82079,False
sm82,2015,741,1729,82821,-82080,False
la50,2015,740,1730,82821,-82081,False
bj57,2015,735,1731,82821,-82086,False
gh12,2015,734,1732,82821,-82087,False
ld90,2015,734,1732,82821,-82087,False
hh01,2015,733,1734,82821,-82088,False
d809,2015,728,1737,82821,-82093,False
da16,2015,728,1737,82821,-82093,False
mo38,2015,728,1737,82821,-82093,False
n744,2015,728,1737,82821,-82093,False
td50,2015,728,1737,82821,-82093,False
c996,2015,726,1744,82821,-82095,False
db46,2015,726,1744,82821,-82095,False
dc70,2015,726,1744,82821,-82095,False
ea23,2015,726,1744,82821,-82095,False
gk05,2015,726,1744,82821,-82095,False
li37,2015,726,1744,82821,-82095,False
mw20,2015,726,1744,82821,-82095,False
o471,2015,726,1744,82821,-82095,False
sg95,2015,726,1744,82821,-82095,False
sr67,2015,726,1744,82821,-82095,False
hg94,2015,724,1751,82821,-82097,False
lh61,2015,724,1751,82821,-82097,False
w709,2015,724,1751,82821,-82097,False
k760,2015,723,1753,82821,-82098,False
o572,2015,718,1754,82821,-82103,False
bm50,2015,714,1755,82821,-82107,False
lb06,2015,714,1755,82821,-82107,False
j742,2015,708,1758,82821,-82113,False
k418,2015,708,1758,82821,-82113,False
mw87,2015,708,1758,82821,-82113,False
pb08,2015,708,1758,82821,-82113,False
ag60,2015,707,1761,82821,-82114,False
bt64,2015,706,1762,82821,-82115,False
dh50,2015,706,1762,82821,-82115,False
bl83,2015,702,1764,82821,-82119,False
sy70,2015,698,1765,82821,-82123,False
kf84,2015,696,1766,82821,-82125,False
o673,2015,696,1766,82821,-82125,False
bl20,2015,692,1772,82821,-82129,False
dh16,2015,692,1772,82821,-82129,False
kc44,2015,692,1772,82821,-82129,False
mi75,2015,692,1772,82821,-82129,False
r823,2015,692,1772,82821,-82129,False
r997,2015,692,1772,82821,-82129,False
sq22,2015,692,1772,82821,-82129,False
u174,2015,692,1772,82821,-82129,False
w541,2015,692,1772,82821,-82129,False
w636,2015,692,1772,82821,-82129,False
ci19,2015,690,1779,82821,-82131,False
i402,2015,690,1779,82821,-82131,False
sr94,2015,690,1779,82821,-82131,False
sz26,2015,690,1779,82821,-82131,False
mv53,2015,689,1782,82821,-82132,False
ki53,2015,688,1783,82821,-82133,False
b09k,2015,682,1785,82821,-82139,False
sl04,2015,682,1785,82821,-82139,False
u179,2015,682,1785,82821,-82139,False
db72,2015,678,1787,82821,-82143,False
bf71,2015,676,1789,82821,-82145,False
fc49,2015,676,1789,82821,-82145,False
ra48,2015,676,1789,82821,-82145,False
tc46,2015,676,1789,82821,-82145,False
j504,2015,674,1793,82821,-82147,False
kc03,2015,674,1793,82821,-82147,False
ke20,2015,674,1793,82821,-82147,False
sy11,2015,674,1793,82821,-82147,False
bf49,2015,672,1798,82821,-82149,False
hh08,2015,672,1798,82821,-82149,False
mc71,2015,672,1798,82821,-82149,False
sn50,2015,672,1798,82821,-82149,False
v09g,2015,672,1798,82821,-82149,False
w705,2015,672,1798,82821,-82149,False
n942,2015,669,1802,82821,-82152,False
f663,2015,667,1803,82821,-82154,False
bv02,2015,662,1804,82821,-82159,False
sm24,2015,662,1804,82821,-82159,False
ch43,2015,656,1808,82821,-82165,False
cn08,2015,656,1808,82821,-82165,False
fc36,2015,656,1808,82821,-82165,False
mo06,2015,656,1808,82821,-82165,False
ph78,2015,656,1808,82821,-82165,False
sk05,2015,656,1808,82821,-82165,False
td02,2015,650,1812,82821,-82171,False
la77,2015,648,1813,82821,-82173,False
i378,2015,646,1814,82821,-82175,False
n834,2015,646,1814,82821,-82175,False
ac11,2015,642,1816,82821,-82179,False
dc96,2015,642,1816,82821,-82179,False
cd56,2015,640,1820,82821,-82181,False
f807,2015,640,1820,82821,-82181,False
n611,2015,640,1820,82821,-82181,False
v931,2015,640,1820,82821,-82181,False
va15,2015,640,1820,82821,-82181,False
z275,2015,640,1820,82821,-82181,False
df96,2015,638,1825,82821,-82183,False
gc49,2015,638,1825,82821,-82183,False
mg80,2015,638,1825,82821,-82183,False
w802,2015,636,1827,82821,-82185,False
db06,2015,630,1828,82821,-82191,False
v733,2015,630,1828,82821,-82191,False
rh17,2015,629,1830,82821,-82192,False
la44,2015,628,1831,82821,-82193,False
e746,2015,624,1835,82821,-82197,False
f883,2015,624,1835,82821,-82197,False
ha83,2015,624,1835,82821,-82197,False
ld45,2015,624,1835,82821,-82197,False
o363,2015,624,1835,82821,-82197,False
pl73,2015,624,1835,82821,-82197,False
te14,2015,624,1835,82821,-82197,False
bv11,2015,622,1840,82821,-82199,False
db97,2015,622,1840,82821,-82199,False
dg68,2015,622,1840,82821,-82199,False
so28,2015,622,1840,82821,-82199,False
g09v,2015,620,1844,82821,-82201,False
mk04,2015,620,1844,82821,-82201,False
sy15,2015,620,1844,82821,-82201,False
te33,2015,620,1844,82821,-82201,False
aa72,2015,615,1847,82821,-82206,False
j724,2015,614,1848,82821,-82207,False
c797,2015,610,1849,82821,-82211,False
m478,2015,610,1849,82821,-82211,False
mw30,2015,608,1851,82821,-82213,False
k09t,2015,606,1852,82821,-82215,False
bc62,2015,604,1854,82821,-82217,False
ld59,2015,604,1854,82821,-82217,False
rc93,2015,604,1854,82821,-82217,False
a877,2015,600,1856,82821,-82221,False
sn81,2015,600,1856,82821,-82221,False
gh04,2015,598,1858,82821,-82223,False
lf56,2015,598,1858,82821,-82223,False
o659,2015,595,1860,82821,-82226,False
bk03,2015,594,1867,82821,-82227,False
cn15,2015,594,1867,82821,-82227,False
db69,2015,594,1867,82821,-82227,False
f703,2015,594,1867,82821,-82227,False
j430,2015,594,1867,82821,-82227,False
lh62,2015,594,1867,82821,-82227,False
mo61,2015,594,1867,82821,-82227,False
pf91,2015,594,1867,82821,-82227,False
ph37,2015,594,1867,82821,-82227,False
s09k,2015,594,1867,82821,-82227,False
td49,2015,594,1867,82821,-82227,False
y142,2015,594,1867,82821,-82227,False
z414,2015,594,1867,82821,-82227,False
db61,2015,593,1874,82821,-82228,False
aa44,2015,588,1881,82821,-82233,False
af70,2015,588,1881,82821,-82233,False
ag65,2015,588,1881,82821,-82233,False
cl79,2015,588,1881,82821,-82233,False
e928,2015,588,1881,82821,-82233,False
gg92,2015,588,1881,82821,-82233,False
l932,2015,588,1881,82821,-82233,False
mw10,2015,588,1881,82821,-82233,False
n898,2015,588,1881,82821,-82233,False
sp69,2015,588,1881,82821,-82233,False
st01,2015,588,1881,82821,-82233,False
su42,2015,588,1881,82821,-82233,False
w704,2015,588,1881,82821,-82233,False
ad55,2015,586,1889,82821,-82235,False
gh23,2015,586,1889,82821,-82235,False
kf71,2015,586,1889,82821,-82235,False
ta48,2015,586,1889,82821,-82235,False
bp74,2015,585,1892,82821,-82236,False
r628,2015,584,1894,82821,-82237,False
sj47,2015,584,1894,82821,-82237,False
sk94,2015,584,1894,82821,-82237,False
ke65,2015,579,1897,82821,-82242,False
lc05,2015,579,1897,82821,-82242,False
rc68,2015,579,1897,82821,-82242,False
rc31,2015,578,1899,82821,-82243,False
o380,2015,576,1900,82821,-82245,False
bj16,2015,572,1903,82821,-82249,False
cd95,2015,572,1903,82821,-82249,False
dh26,2015,572,1903,82821,-82249,False
o660,2015,572,1903,82821,-82249,False
r840,2015,572,1903,82821,-82249,False
r927,2015,572,1903,82821,-82249,False
ac34,2015,570,1909,82821,-82251,False
bg61,2015,570,1909,82821,-82251,False
ch52,2015,570,1909,82821,-82251,False
lc90,2015,570,1909,82821,-82251,False
li13,2015,570,1909,82821,-82251,False
mw75,2015,570,1909,82821,-82251,False
bu37,2015,568,1914,82821,-82253,False
de20,2015,568,1914,82821,-82253,False
f980,2015,568,1914,82821,-82253,False
sx94,2015,568,1914,82821,-82253,False
lb88,2015,562,1918,82821,-82259,False
sq44,2015,562,1918,82821,-82259,False
sy55,2015,562,1918,82821,-82259,False
kc37,2015,558,1920,82821,-82263,False
dg51,2015,552,1923,82821,-82269,False
j507,2015,552,1923,82821,-82269,False
kd20,2015,552,1923,82821,-82269,False
mw84,2015,552,1923,82821,-82269,False
sk36,2015,552,1923,82821,-82269,False
v820,2015,552,1923,82821,-82269,False
mp22,2015,551,1927,82821,-82270,False
bu76,2015,546,1929,82821,-82275,False
e09t,2015,546,1929,82821,-82275,False
sp77,2015,546,1929,82821,-82275,False
g621,2015,545,1932,82821,-82276,False
ha50,2015,545,1932,82821,-82276,False
wb24,2015,545,1932,82821,-82276,False
mu92,2015,542,1934,82821,-82279,False
r895,2015,542,1934,82821,-82279,False
gh33,2015,536,1938,82821,-82285,False
i335,2015,536,1938,82821,-82285,False
mk48,2015,536,1938,82821,-82285,False
pc53,2015,536,1938,82821,-82285,False
w706,2015,536,1938,82821,-82285,False
cd98,2015,534,1941,82821,-82287,False
lg87,2015,534,1941,82821,-82287,False
ss33,2015,531,1943,82821,-82290,False
hb56,2015,527,1944,82821,-82294,False
w613,2015,527,1944,82821,-82294,False
aa28,2015,526,1947,82821,-82295,False
ab15,2015,526,1947,82821,-82295,False
pf78,2015,526,1947,82821,-82295,False
si56,2015,521,1949,82821,-82300,False
a793,2015,520,1956,82821,-82301,False
ae18,2015,520,1956,82821,-82301,False
bk32,2015,520,1956,82821,-82301,False
j564,2015,520,1956,82821,-82301,False
k719,2015,520,1956,82821,-82301,False
l311,2015,520,1956,82821,-82301,False
la01,2015,520,1956,82821,-82301,False
n693,2015,520,1956,82821,-82301,False
ph05,2015,520,1956,82821,-82301,False
rf08,2015,520,1956,82821,-82301,False
rh55,2015,520,1956,82821,-82301,False
sr95,2015,520,1956,82821,-82301,False
v09l,2015,520,1956,82821,-82301,False
cf89,2015,518,1965,82821,-82303,False
cm71,2015,518,1965,82821,-82303,False
pl69,2015,518,1965,82821,-82303,False
pm29,2015,518,1965,82821,-82303,False
rd58,2015,518,1965,82821,-82303,False
a339,2015,516,1973,82821,-82305,False
a842,2015,516,1973,82821,-82305,False
co07,2015,516,1973,82821,-82305,False
gg33,2015,516,1973,82821,-82305,False
gk21,2015,516,1973,82821,-82305,False
kd43,2015,516,1973,82821,-82305,False
mj81,2015,516,1973,82821,-82305,False
mo86,2015,516,1973,82821,-82305,False
o621,2015,516,1973,82821,-82305,False
w593,2015,516,1973,82821,-82305,False
y192,2015,516,1973,82821,-82305,False
z460,2015,516,1973,82821,-82305,False
sd01,2015,502,1980,82821,-82319,False
e735,2015,500,1981,82821,-82321,False
kc30,2015,500,1981,82821,-82321,False
ac63,2015,494,1985,82821,-82327,False
kb47,2015,494,1985,82821,-82327,False
mv76,2015,494,1985,82821,-82327,False
so54,2015,494,1985,82821,-82327,False
sz05,2015,494,1985,82821,-82327,False
bk99,2015,490,1989,82821,-82331,False
gd23,2015,490,1989,82821,-82331,False
s09x,2015,490,1989,82821,-82331,False
z330,2015,490,1989,82821,-82331,False
o526,2015,489,1992,82821,-82332,False
bm71,2015,484,2000,82821,-82337,False
cn31,2015,484,2000,82821,-82337,False
cn64,2015,484,2000,82821,-82337,False
da30,2015,484,2000,82821,-82337,False
dh07,2015,484,2000,82821,-82337,False
kg27,2015,484,2000,82821,-82337,False
lh92,2015,484,2000,82821,-82337,False
mo58,2015,484,2000,82821,-82337,False
n735,2015,484,2000,82821,-82337,False
sm54,2015,484,2000,82821,-82337,False
sx92,2015,484,2000,82821,-82337,False
sy73,2015,484,2000,82821,-82337,False
sy89,2015,484,2000,82821,-82337,False
tc88,2015,484,2000,82821,-82337,False
tg52,2015,484,2000,82821,-82337,False
v727,2015,484,2000,82821,-82337,False
mb49,2015,478,2009,82821,-82343,False
w605,2015,477,2010,82821,-82344,False
ag09,2015,468,2014,82821,-82353,False
cm93,2015,468,2014,82821,-82353,False
k991,2015,468,2014,82821,-82353,False
ki09,2015,468,2014,82821,-82353,False
sy09,2015,468,2014,82821,-82353,False
w738,2015,468,2014,82821,-82353,False
z09b,2015,468,2014,82821,-82353,False
hg91,2015,466,2018,82821,-82355,False
b09a,2015,465,2019,82821,-82356,False
f334,2015,464,2020,82821,-82357,False
sh33,2015,464,2020,82821,-82357,False
g925,2015,458,2023,82821,-82363,False
sn56,2015,458,2023,82821,-82363,False
st56,2015,458,2023,82821,-82363,False
w730,2015,458,2023,82821,-82363,False
c09b,2015,448,2031,82821,-82373,False
cd17,2015,448,2031,82821,-82373,False
i299,2015,448,2031,82821,-82373,False
ki61,2015,448,2031,82821,-82373,False
la92,2015,448,2031,82821,-82373,False
m09p,2015,448,2031,82821,-82373,False
pc37,2015,448,2031,82821,-82373,False
pl64,2015,448,2031,82821,-82373,False
s932,2015,448,2031,82821,-82373,False
w272,2015,448,2031,82821,-82373,False
wb14,2015,448,2031,82821,-82373,False
ci14,2015,442,2038,82821,-82379,False
de19,2015,442,2038,82821,-82379,False
ge64,2015,442,2038,82821,-82379,False
cn32,2015,441,2041,82821,-82380,False
i416,2015,441,2041,82821,-82380,False
pg64,2015,441,2041,82821,-82380,False
f09u,2015,438,2046,82821,-82383,False
ki16,2015,438,2046,82821,-82383,False
mg86,2015,438,2046,82821,-82383,False
n698,2015,438,2046,82821,-82383,False
q942,2015,438,2046,82821,-82383,False
rc24,2015,438,2046,82821,-82383,False
w603,2015,438,2046,82821,-82383,False
bp79,2015,434,2050,82821,-82387,False
bv27,2015,432,2055,82821,-82389,False
dh45,2015,432,2055,82821,-82389,False
kb72,2015,432,2055,82821,-82389,False
kf19,2015,432,2055,82821,-82389,False
ki74,2015,432,2055,82821,-82389,False
mv73,2015,432,2055,82821,-82389,False
o644,2015,432,2055,82821,-82389,False
rc36,2015,432,2055,82821,-82389,False
tb97,2015,432,2055,82821,-82389,False
ml23,2015,430,2060,82821,-82391,False
w857,2015,430,2060,82821,-82391,False
sp02,2015,429,2062,82821,-82392,False
a09p,2015,423,2063,82821,-82398,False
d987,2015,423,2063,82821,-82398,False
gc66,2015,422,2066,82821,-82399,False
ki90,2015,422,2066,82821,-82399,False
mk56,2015,422,2066,82821,-82399,False
bf41,2015,416,2077,82821,-82405,False
bm09,2015,416,2077,82821,-82405,False
cg17,2015,416,2077,82821,-82405,False
dd67,2015,416,2077,82821,-82405,False
e832,2015,416,2077,82821,-82405,False
f845,2015,416,2077,82821,-82405,False
gi60,2015,416,2077,82821,-82405,False
gj13,2015,416,2077,82821,-82405,False
hh06,2015,416,2077,82821,-82405,False
kh65,2015,416,2077,82821,-82405,False
mm02,2015,416,2077,82821,-82405,False
mm98,2015,416,2077,82821,-82405,False
mv24,2015,416,2077,82821,-82405,False
mv42,2015,416,2077,82821,-82405,False
pl36,2015,416,2077,82821,-82405,False
pl53,2015,416,2077,82821,-82405,False
sq27,2015,416,2077,82821,-82405,False
su13,2015,416,2077,82821,-82405,False
sx61,2015,416,2077,82821,-82405,False
ag43,2015,414,2098,82821,-82407,False
bh21,2015,414,2098,82821,-82407,False
c726,2015,414,2098,82821,-82407,False
ci96,2015,414,2098,82821,-82407,False
dc07,2015,414,2098,82821,-82407,False
e779,2015,414,2098,82821,-82407,False
g09w,2015,414,2098,82821,-82407,False
g744,2015,414,2098,82821,-82407,False
h09f,2015,414,2098,82821,-82407,False
ka72,2015,414,2098,82821,-82407,False
ki19,2015,414,2098,82821,-82407,False
l09d,2015,414,2098,82821,-82407,False
lc17,2015,414,2098,82821,-82407,False
mk13,2015,414,2098,82821,-82407,False
mw25,2015,414,2098,82821,-82407,False
n703,2015,414,2098,82821,-82407,False
pm03,2015,414,2098,82821,-82407,False
ra25,2015,414,2098,82821,-82407,False
rc91,2015,414,2098,82821,-82407,False
sy30,2015,414,2098,82821,-82407,False
t09l,2015,414,2098,82821,-82407,False
y09a,2015,414,2098,82821,-82407,False
z450,2015,414,2098,82821,-82407,False
dh58,2015,396,2113,82821,-82425,False
gk24,2015,396,2113,82821,-82425,False
o317,2015,396,2113,82821,-82425,False
o390,2015,396,2113,82821,-82425,False
rc46,2015,396,2113,82821,-82425,False
sg82,2015,396,2113,82821,-82425,False
sl95,2015,396,2113,82821,-82425,False
tg17,2015,396,2113,82821,-82425,False
sy25,2015,392,2118,82821,-82429,False
bp62,2015,390,2122,82821,-82431,False
lc94,2015,390,2122,82821,-82431,False
m747,2015,390,2122,82821,-82431,False
mc53,2015,390,2122,82821,-82431,False
t09s,2015,390,2122,82821,-82431,False
u125,2015,390,2122,82821,-82431,False
z293,2015,390,2122,82821,-82431,False
dc83,2015,386,2126,82821,-82435,False
dh41,2015,386,2126,82821,-82435,False
a570,2015,380,2141,82821,-82441,False
a633,2015,380,2141,82821,-82441,False
ag57,2015,380,2141,82821,-82441,False
bj18,2015,380,2141,82821,-82441,False
bt77,2015,380,2141,82821,-82441,False
bt92,2015,380,2141,82821,-82441,False
bu48,2015,380,2141,82821,-82441,False
bv25,2015,380,2141,82821,-82441,False
c786,2015,380,2141,82821,-82441,False
e243,2015,380,2141,82821,-82441,False
f09a,2015,380,2141,82821,-82441,False
f852,2015,380,2141,82821,-82441,False
fc21,2015,380,2141,82821,-82441,False
fc44,2015,380,2141,82821,-82441,False
g0a8,2015,380,2141,82821,-82441,False
gd39,2015,380,2141,82821,-82441,False
lh85,2015,380,2141,82821,-82441,False
n591,2015,380,2141,82821,-82441,False
n821,2015,380,2141,82821,-82441,False
n924,2015,380,2141,82821,-82441,False
o466,2015,380,2141,82821,-82441,False
o674,2015,380,2141,82821,-82441,False
rc42,2015,380,2141,82821,-82441,False
rf76,2015,380,2141,82821,-82441,False
t978,2015,380,2141,82821,-82441,False
ta44,2015,380,2141,82821,-82441,False
v892,2015,380,2141,82821,-82441,False
va23,2015,380,2141,82821,-82441,False
bl61,2015,379,2156,82821,-82442,False
bk43,2015,370,2159,82821,-82451,False
bv00,2015,370,2159,82821,-82451,False
ld38,2015,370,2159,82821,-82451,False
m760,2015,370,2159,82821,-82451,False
rc29,2015,370,2159,82821,-82451,False
ke61,2015,368,2162,82821,-82453,False
le52,2015,368,2162,82821,-82453,False
af67,2015,364,2170,82821,-82457,False
bq50,2015,364,2170,82821,-82457,False
cn01,2015,364,2170,82821,-82457,False
de17,2015,364,2170,82821,-82457,False
k901,2015,364,2170,82821,-82457,False
ke84,2015,364,2170,82821,-82457,False
mn03,2015,364,2170,82821,-82457,False
rh73,2015,364,2170,82821,-82457,False
v869,2015,364,2170,82821,-82457,False
w804,2015,364,2170,82821,-82457,False
wb25,2015,364,2170,82821,-82457,False
z270,2015,364,2170,82821,-82457,False
z368,2015,364,2170,82821,-82457,False
ag44,2015,362,2181,82821,-82459,False
cd18,2015,362,2181,82821,-82459,False
co01,2015,362,2181,82821,-82459,False
d09g,2015,362,2181,82821,-82459,False
gg98,2015,362,2181,82821,-82459,False
mv46,2015,362,2181,82821,-82459,False
sw12,2015,362,2181,82821,-82459,False
v645,2015,362,2181,82821,-82459,False
w861,2015,362,2181,82821,-82459,False
ch92,2015,354,2187,82821,-82467,False
hb55,2015,354,2187,82821,-82467,False
v339,2015,354,2187,82821,-82467,False
f536,2015,344,2191,82821,-82477,False
kd76,2015,344,2191,82821,-82477,False
mm67,2015,344,2191,82821,-82477,False
r09x,2015,344,2191,82821,-82477,False
sk08,2015,344,2191,82821,-82477,False
sq34,2015,344,2191,82821,-82477,False
kd95,2015,338,2195,82821,-82483,False
sx63,2015,338,2195,82821,-82483,False
ch60,2015,337,2198,82821,-82484,False
cn95,2015,337,2198,82821,-82484,False
mo18,2015,337,2198,82821,-82484,False
dh46,2015,330,2200,82821,-82491,False
be05,2015,328,2207,82821,-82493,False
bt90,2015,328,2207,82821,-82493,False
e09c,2015,328,2207,82821,-82493,False
fc50,2015,328,2207,82821,-82493,False
gd24,2015,328,2207,82821,-82493,False
hh48,2015,328,2207,82821,-82493,False
i308,2015,328,2207,82821,-82493,False
ka74,2015,328,2207,82821,-82493,False
la30,2015,328,2207,82821,-82493,False
mo53,2015,328,2207,82821,-82493,False
mw70,2015,328,2207,82821,-82493,False
sp46,2015,328,2207,82821,-82493,False
z09e,2015,328,2207,82821,-82493,False
ac69,2015,318,2216,82821,-82503,False
mo30,2015,318,2216,82821,-82503,False
sv55,2015,318,2216,82821,-82503,False
te43,2015,318,2216,82821,-82503,False
va67,2015,318,2216,82821,-82503,False
a773,2015,312,2244,82821,-82509,False
a948,2015,312,2244,82821,-82509,False
b0a1,2015,312,2244,82821,-82509,False
bg48,2015,312,2244,82821,-82509,False
bi34,2015,312,2244,82821,-82509,False
bt79,2015,312,2244,82821,-82509,False
ch26,2015,312,2244,82821,-82509,False
ch48,2015,312,2244,82821,-82509,False
ea32,2015,312,2244,82821,-82509,False
f640,2015,312,2244,82821,-82509,False
f696,2015,312,2244,82821,-82509,False
fc39,2015,312,2244,82821,-82509,False
gj07,2015,312,2244,82821,-82509,False
gk06,2015,312,2244,82821,-82509,False
h09d,2015,312,2244,82821,-82509,False
hh13,2015,312,2244,82821,-82509,False
j540,2015,312,2244,82821,-82509,False
ke83,2015,312,2244,82821,-82509,False
kg32,2015,312,2244,82821,-82509,False
kg50,2015,312,2244,82821,-82509,False
ld60,2015,312,2244,82821,-82509,False
le21,2015,312,2244,82821,-82509,False
lf43,2015,312,2244,82821,-82509,False
lf59,2015,312,2244,82821,-82509,False
lg37,2015,312,2244,82821,-82509,False
li39,2015,312,2244,82821,-82509,False
md40,2015,312,2244,82821,-82509,False
md85,2015,312,2244,82821,-82509,False
mm95,2015,312,2244,82821,-82509,False
mm96,2015,312,2244,82821,-82509,False
mn74,2015,312,2244,82821,-82509,False
mv68,2015,312,2244,82821,-82509,False
mw13,2015,312,2244,82821,-82509,False
n727,2015,312,2244,82821,-82509,False
o370,2015,312,2244,82821,-82509,False
pm13,2015,312,2244,82821,-82509,False
rd66,2015,312,2244,82821,-82509,False
rh94,2015,312,2244,82821,-82509,False
so55,2015,312,2244,82821,-82509,False
sp33,2015,312,2244,82821,-82509,False
sq31,2015,312,2244,82821,-82509,False
su22,2015,312,2244,82821,-82509,False
sx96,2015,312,2244,82821,-82509,False
sy31,2015,312,2244,82821,-82509,False
